Area;Regione;Provincia;2024_CodCom;NTN 2024 fino a 50 mq;NTN 2024 50 -| 85 mq;NTN 2024 85 -| 115 mq;NTN 2024 115 -| 145 mq;NTN 2024 oltre 145 mq;NTN_2024
Nord Ovest;Lombardia;MN;H883;3,06;70;35,5;20;44,01;172,57
Nord Ovest;Lombardia;MI;H884;9;24,67;44,83;7,5;16,88;102,88
Nord Ovest;Lombardia;PV;H885;0;2;1;5,63;9,5;18,13
Nord Est;Emilia-Romagna;PC;H887;1;12,44;21,78;18,1;35,89;89,21
Sud;Basilicata;MT;H888;2,92;3;0;0,83;1,79;8,54
Sud;Calabria;RC;H889;7;8,2;4,2;8,7;5,2;33,3
Nord Ovest;Piemonte;TO;H890;0;1;9;7;10,99;27,99
Nord Est;Friuli- Venezia Giulia;PN;H891;1;1;5,5;2,5;19,26;29,26
Sud;Campania;NA;H892;17,03;63,67;139,36;78,39;33,5;331,95
Nord Est;Veneto;PD;H893;0;25;29,17;17,17;38,92;110,26
Sud;Campania;BN;H894;0;9;22,75;20,23;21;72,98
Nord Est;Friuli- Venezia Giulia;UD;H895;1;14;30,5;8;17;70,5
Nord Est;Emilia-Romagna;BO;H896;1;46,17;67,1;26,5;30,25;171,02
Nord Est;Veneto;PD;H897;1,33;6;3;12;23,89;46,22
Sud;Campania;BN;H898;0;4;0;1;3,17;8,17
Nord Ovest;Piemonte;AT;H899;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;H900;3;2;5;4;5;19
Centro;Toscana;AR;H901;9,52;63,3;63,99;33,25;25,83;195,89
Sud;Calabria;RC;H903;1;0;1;0;1;3
Nord Est;Friuli- Venezia Giulia;UD;H906;5;11;26;20,26;23,5;85,76
Sud;Campania;SA;H907;7,93;21,47;5,9;5,14;5,5;45,94
Nord Ovest;Lombardia;BG;H910;11;9;15,33;7,09;6,92;49,34
Nord Ovest;Lombardia;MN;H912;1;0;0;2;6,5;9,5
Centro;Lazio;VT;H913;3;2;7;0;1;13
Isole;Sicilia;AG;H914;4,67;14;8,39;6;11,72;44,78
Nord Est;Veneto;VR;H916;4,91;6,2;11,33;7,58;10;40,02
Centro;Lazio;FR;H917;0;0;3;1;4,66;8,66
Nord Ovest;Lombardia;CR;H918;0;1;2;4;6,52;13,52
Sud;Calabria;CS;H919;11,15;19,34;13;25,67;11,19;80,35
Sud;Molise;CB;H920;0;2;1;1;2;6
Nord Est;Emilia-Romagna;RN;H921;2;15,63;18,83;16,17;21,33;73,96
Isole;Sicilia;CT;H922;20;43,72;48,5;67,32;79,42;258,96
Sud;Abruzzo;CH;H923;0;1,66;0;0;0;1,66
Nord Est;Veneto;VR;H924;8,22;83,03;85,5;70,22;71,03;318
Sud;Puglia;FG;H926;25,11;51,59;61,01;59,98;34,29;231,98
Sud;Molise;CB;H928;2;1;2;5,5;1;11,5
Sud;Molise;CB;H929;1;1;1;1;0;4
Nord Ovest;Lombardia;MI;H930;78,93;354,03;141,26;44,97;35,5;654,69
Sud;Campania;NA;H931;11,67;25,17;27,25;27,47;33,46;125,02
Isole;Sicilia;PA;H933;6;7;16;12;17;58
Centro;Umbria;PG;H935;7,5;10;27,5;30,25;15,83;91,08
Nord Ovest;Piemonte;TO;H936;1;6;4;4,1;14;29,1
Centro;Toscana;FI;H937;2;8;3,38;3,5;4,17;21,05
Nord Est;Veneto;BL;H938;0;2;6;5;6,67;19,67
Sud;Campania;CE;H939;0;0;0;2;1;3
Isole;Sicilia;CT;H940;1;11,25;21;31,61;41,22;106,08
Sud;Calabria;VV;H941;1;0;3,8;0;3;7,8
Centro;Lazio;RM;H942;3,25;5,45;6;3,75;2,4;20,85
Sud;Campania;SA;H943;0;8,4;1,4;3;6;18,8
Nord Est;Veneto;VR;H944;4;14;23;7;32,72;80,72
Nord Est;Emilia-Romagna;BO;H945;36,1;141,6;142,74;51,54;59,55;431,53
Nord Est;Emilia-Romagna;RN;H949;1;5;6;6,67;11,67;30,34
Nord Est;Friuli- Venezia Giulia;UD;H951;0;1;0,5;0;5;6,5
Sud;Campania;BN;H953;3;8;2;2,81;10,67;26,48
Sud;Campania;BN;H955;0;2;1,3;3,5;6,5;13,3
Nord Ovest;Liguria;IM;H957;14;16;10;4;4;48
Centro;Marche;PS;H958;0;2;3,5;7;12,8;25,3
Sud;Calabria;RC;H959;4;8;10;1;1;24
Sud;Calabria;CS;H961;0;2;0;0;0;2
Sud;Calabria;CS;H962;0,17;0,17;0,47;0;3,5;4,31
Sud;Campania;BN;H967;0;0;1;2;5,67;8,67
Centro;Lazio;VT;H969;2;4;5;4;7;22
Sud;Calabria;RC;H970;1;2;3;2;1;9
Sud;Calabria;CS;H971;17;28,5;12;5;7,6;70,1
Sud;Campania;BN;H973;1;1;1;1;1;5
Isole;Sardegna;CA;H974;0,5;11,3;15,34;15,68;25,19;68,01
Sud;Campania;AV;H975;2;1;5;1,5;4;13,5
Sud;Calabria;CZ;H976;0;0;3;1,5;1,5;6
Sud;Campania;SA;H977;0;3;7,25;7,5;3,83;21,58
Sud;Campania;CE;H978;2;17;13,33;26,5;9,78;68,61
Centro;Marche;AN;H979;0;3;2;3,67;4;12,67
Sud;Calabria;CS;H981;0;7;5;10;8;30
Isole;Sicilia;ME;H982;1,01;2;2,67;6;2,01;13,69
Sud;Campania;BN;H984;0;1,08;0;2;7;10,08
Sud;Puglia;FG;H985;32,99;30,46;36,38;7,5;11,33;118,66
Sud;Puglia;FG;H986;3;4;0;0;1;8
Nord Ovest;Piemonte;AT;H987;0;0;1;0;5;6
Sud;Molise;CB;H990;3,67;9,17;7;5;1;25,84
Sud;Abruzzo;CH;H991;1;1;1;1;2;6
Sud;Calabria;CS;H992;0;0;1;0;1,83;2,83
Sud;Basilicata;PZ;H994;0;2;1;2;1;6
Nord Est;Veneto;RO;H996;3;10;7;10,42;18,17;48,59
Nord Ovest;Piemonte;TO;H997;0;1;1;1;4,67;7,67
Nord Est;Friuli- Venezia Giulia;PN;H999;0;0;2;3,97;4,34;10,31
Sud;Campania;BN;I002;0;1;3;3;10;17
Nord Est;Veneto;VR;I003;7;40;108,97;61,24;29,56;246,77
Nord Ovest;Lombardia;MN;I005;0;0;1;1,66;13;15,66
Nord Ovest;Lombardia;CR;I007;0;1;0;1;4,5;6,5
Nord Est;Veneto;PD;I008;4;18;27;11;49,94;109,94
Nord Est;Emilia-Romagna;RE;I011;1;38,72;27;15;24,94;106,66
Nord Ovest;Lombardia;LO;I012;8;18;20,67;3,6;5;55,27
Nord Ovest;Lombardia;PV;I014;6;45,25;40,67;9;11;111,92
Sud;Campania;AV;I016;6;4,5;10,67;7,67;10,5;39,34
Nord Ovest;Piemonte;AT;I017;0;0;0;0;6;6
Sud;Puglia;TA;I018;1;7,14;8,13;7,75;9,11;33,13
Sud;Campania;SA;I019;23,7;17;18;7,6;2,97;69,27
Sud;Molise;CB;I023;10;16;6;1;1;34
Nord Ovest;Piemonte;TO;I024;13;36,51;23,51;12;34,87;119,89
Nord Ovest;Piemonte;NO;I025;0;2,5;7;2;11;22,5
Sud;Calabria;KR;I026;0;2;3;2;1;8
Nord Est;Emilia-Romagna;FO;I027;8,5;37;31,67;40,67;28;145,84
Isole;Sicilia;PA;I028;2;2,5;4;0,5;4,55;13,55
Sud;Basilicata;MT;I029;2;4;1,78;1;3;11,78
Nord Ovest;Piemonte;TO;I030;10;75,01;74,04;31;40,33;230,38
Sud;Campania;SA;I031;1;8;3;0;2,89;14,89
Sud;Campania;SA;I032;0;0;1;0;2;3
Sud;Campania;AV;I034;0;2;5;0;9,33;16,33
Isole;Sicilia;CT;I035;4,83;2;6;5;4,92;22,75
Nord Ovest;Piemonte;CN;I037;1;3;6;9;6;25
Nord Est;Veneto;VE;I040;330,41;226,95;53,99;21,97;50,76;684,08
Sud;Puglia;BR;I045;10;9;9,78;4,84;8;41,62
Centro;Toscana;PI;I046;11,5;64,28;65,25;56,5;80,5;278,03
Nord Ovest;Lombardia;PV;I048;7;47,5;24,67;9,17;15,5;103,84
Sud;Campania;BN;I049;2;0;0;1;4;7
Nord Ovest;Lombardia;CO;I051;2;0,5;1;1;0;4,5
Nord Ovest;Piemonte;NO;I052;0;1;0;3;5;9
Sud;Puglia;BA;I053;8;19,17;27;23,32;28,17;105,66
Sud;Puglia;FG;I054;24,24;30,33;42,01;29,83;15,44;141,85
Sud;Campania;CE;I056;14,17;34;59,5;63,14;42,5;213,31
Sud;Calabria;KR;I057;0;0;0;0;1;1
Sud;Calabria;VV;I058;4;2,75;0;1;0;7,75
Sud;Puglia;LE;I059;5;12,67;20,25;12,5;22,67;73,09
Sud;Calabria;CS;I060;22,67;56,53;19,83;7,5;1;107,53
Sud;Campania;AV;I061;0;4;3,67;1,5;1,5;10,67
Sud;Campania;BN;I062;7,5;4;9,45;8;19,89;48,84
Nord Est;Veneto;BL;I063;3;2;4;0,5;1;10,5
Sud;Puglia;BR;I066;5,67;5;15,28;12,22;11,72;49,89
Centro;Marche;AN;I071;0;2,5;0;4,5;6;13
Sud;Puglia;FG;I072;5,11;8;11;4,92;7;36,03
Sud;Campania;NA;I073;1;5,44;5;9;5,44;25,88
Nord Ovest;Piemonte;AT;I076;0;1;0;1;4;6
Nord Ovest;Lombardia;BG;I079;4;16,5;13,5;7,25;6,5;47,75
Isole;Sicilia;ME;I084;2;1;1;1;2;7
Isole;Sicilia;ME;I086;1;4;7;6,95;8;26,95
Nord Est;Veneto;BL;I088;13,67;9,74;9,88;4,33;3,09;40,71
Sud;Campania;SA;I089;0;1;1;3;7;12
Nord Ovest;Piemonte;TO;I090;1;5,31;2;1;7,31;16,62
Nord Est;Friuli- Venezia Giulia;UD;I092;0;4;9;4;6,23;23,23
Sud;Calabria;CZ;I093;2;3;4;7;1;17
Sud;Calabria;CZ;I095;0;2;0;2;1;5
Sud;Molise;IS;I096;1;7,84;3;0,67;3;15,51
Isole;Sicilia;CT;I098;2;9,5;26,3;25,5;20,67;83,97
Sud;Calabria;RC;I102;1;2;1;4;0;8
Nord Est;Veneto;TV;I103;1,5;4;8,33;9,83;15,17;38,83
Nord Est;Veneto;VR;I105;1;7;12,67;3;21,8;45,47
Nord Est;Veneto;PD;I107;0;0,5;3;5,5;17,5;26,5
Sud;Calabria;CS;I108;1;0,83;2,5;1;2;7,33
Nord Est;Veneto;VR;I109;1;31,5;34,22;26,9;50,93;144,55
Nord Est;Emilia-Romagna;BO;I110;12,5;63;56,01;24,5;32,5;188,51
Sud;Campania;CE;I113;1;0;0;0;3;4
Sud;Calabria;CS;I114;2;5;6;2;5;20
Sud;Puglia;LE;I115;5,83;7;7;5,39;11,01;36,23
Nord Ovest;Piemonte;NO;I116;0;2;12;8;11;33
Nord Est;Veneto;VI;I117;0;1;6,6;4,5;4,67;16,77
Isole;Sardegna;CA;I118;0;4;1,92;3,92;2,8;12,64
Sud;Puglia;BR;I119;3;15;26,5;28,12;20,58;93,2
Nord Est;Veneto;PD;I120;0;3;3;1,5;6,1;13,6
Sud;Abruzzo;AQ;I121;0;1;0;1;0;2
Sud;Molise;CB;I122;0;0;2;1;3;6
Nord Est;Emilia-Romagna;RE;I123;2;22,11;23,11;11;19,99;78,21
Nord Est;Veneto;TV;I124;1;13;8,58;5;18,17;45,75
Centro;Lazio;RM;I125;5;8,5;13;8,5;6;41
Nord Ovest;Piemonte;TO;I126;0;0;0;0;1;1
Nord Est;Emilia-Romagna;MO;I128;0;9;11;3;15,37;38,37
Sud;Campania;AV;I129;0;3;1;1;3;8
Sud;Campania;CE;I130;0;1;2;2;5;10
Sud;Campania;CE;I131;5,54;20;30,25;29,5;17,16;102,45
Sud;Calabria;RC;I132;0;1;0;1;0;2
Nord Est;Emilia-Romagna;MO;I133;3;23;29,5;10,5;16;82
Centro;Toscana;SI;I135;1;2;8;3;7;21
Nord Est;Friuli- Venezia Giulia;PN;I136;0;1;3;13,33;29,77;47,1
Nord Ovest;Piemonte;TO;I137;4;13;15;10,67;15;57,67
Nord Ovest;Liguria;IM;I138;377,06;484;232,4;66,17;77,19;1236,82
Sud;Calabria;RC;I139;2,5;4;4;1;0;11,5
Nord Ovest;Lombardia;LO;I140;6;30,67;13,5;3;14,5;67,67
Centro;Toscana;LU;I142;0;5;2,5;2;5,5;15
Sud;Campania;SA;I143;0;3;1;1;1,83;6,83
Nord Ovest;Piemonte;AL;I144;0,5;3;9;10,01;20,75;43,26
Sud;Campania;BN;I145;0;3;3,5;7;9,17;22,67
Isole;Sicilia;ME;I147;0;1;1;3;1;6
Sud;Abruzzo;CH;I148;46,67;131,44;92;69,16;21,33;360,6
Nord Ovest;Piemonte;AL;I150;1;2;1;0;2;6
Sud;Campania;NA;I151;3;17,5;20,72;19,67;9,62;70,51
Nord Ovest;Piemonte;TO;I152;0;6,17;7;3,17;13,5;29,84
Nord Est;Emilia-Romagna;PR;I153;3;12;14;11,48;27,8;68,28
Nord Ovest;Piemonte;TO;I154;3;4;6,5;4,5;11;29
Centro;Toscana;AR;I155;6,25;39,81;51,5;38,75;42,9;179,21
Centro;Marche;MC;I156;5;24,5;33;27,61;28,25;118,36
Sud;Basilicata;PZ;I157;1,5;2;2,75;0,5;2;8,75
Sud;Puglia;FG;I158;54,89;120,39;160,72;110,21;84,82;531,03
Nord Ovest;Lombardia;CO;I162;4;24,63;15,5;13,5;10,17;67,8
Sud;Campania;AV;I163;0;3;1;0,5;4;8,5
Sud;Calabria;CZ;I164;0;8,22;9,08;1;0;18,3
Sud;Calabria;CS;I165;0;2;3,99;0;3;8,99
Isole;Sardegna;CA;I166;7;16,33;45,33;18,5;20,83;107,99
Nord Ovest;Lombardia;BG;I168;5;9;1,5;1;0;16,5
Isole;Sicilia;CL;I169;5,89;14,5;6,5;5,39;8;40,28
Sud;Calabria;CZ;I170;5,78;9;6;10;5;35,78
Sud;Calabria;CS;I171;1,25;1;2,67;1,67;3;9,59
Sud;Puglia;LE;I172;6;22;7,5;3;9,25;47,75
Isole;Sicilia;PA;I174;2;4,5;0;4;1,12;11,62
Nord Ovest;Lombardia;PV;I175;0;6,5;7;8,5;6,5;28,5
Sud;Calabria;RC;I176;0;1;3;0;0;4
Centro;Toscana;PI;I177;8,5;45,13;44,63;23,31;35,26;156,83
Isole;Sicilia;RG;I178;18,19;67,17;54;34,5;27,17;201,03
Sud;Campania;BN;I179;2;2;3;2;3;12
Sud;Molise;CB;I181;2;6,5;1;0;3;12,5
Isole;Sardegna;CA;I182;0,86;1,86;2,57;2,86;8;16,15
Sud;Calabria;CS;I183;1;2,5;2,5;0;2,5;8,5
Isole;Sicilia;ME;I184;0;0;3;1;2;6
Isole;Sicilia;AG;I185;2,75;2;1;3;6;14,75
Centro;Toscana;GR;I187;7,67;14,5;25,51;13;17,47;78,15
Isole;Sicilia;PA;I188;20,36;19,17;39,86;29,11;33,5;142
Sud;Molise;IS;I189;1;0;0;0;4;5
Nord Ovest;Piemonte;AL;I190;1;2;1;0;5;9
Nord Est;Emilia-Romagna;BO;I191;19,5;50,95;37;17,5;11;135,95
Sud;Calabria;CS;I192;2,33;4;3;3;2;14,33
Sud;Puglia;FG;I193;7;11,34;6,5;7,25;2;34,09
Nord Est;Emilia-Romagna;RA;I196;4;4,67;5,65;10,5;11,2;36,02
Sud;Campania;BN;I197;6,5;8,5;6,75;14;27,78;63,53
Sud;Calabria;RC;I198;0;0,83;0;1,8;0;2,63
Isole;Sicilia;ME;I199;9;46,39;32,5;32,5;12;132,39
Nord Est;Emilia-Romagna;RN;I201;0;1;11,5;1,17;6,34;20,01
Isole;Sicilia;CT;I202;1;20;14;26,39;36,5;97,89
Nord Ovest;Lombardia;PV;I203;2;9;6,25;5,5;5;27,75
Isole;Sardegna;OR;I205;1;12;10,8;8;11,66;43,46
Nord Est;Veneto;BL;I206;0;6;15,17;12,17;22,42;55,76
Nord Est;Veneto;PD;I207;1;7;15;19,08;31,63;73,71
Sud;Campania;NA;I208;1,75;18,03;14,5;9,03;8,1;51,41
Nord Ovest;Piemonte;CN;I210;0;5;4,8;3;6;18,8
Nord Ovest;Lombardia;PV;I213;0;2;2;6;3;13
Sud;Calabria;RC;I214;0;1;1,5;1;1;4,5
Isole;Sicilia;ME;I215;20;31,63;7,67;2;2;63,3
Isole;Sicilia;CT;I216;0;2,13;6,5;3;6,39;18,02
Centro;Toscana;PI;I217;2,33;23,5;11;10;4,75;51,58
Sud;Campania;AV;I219;0;2,5;0,53;0;5,53;8,56
Isole;Sicilia;ME;I220;5;10;6;7;5,5;33,5
Nord Est;Veneto;TV;I221;1;14,16;28,33;11,5;25,94;80,93
Isole;Sicilia;AG;I224;1;2,5;5,33;9;17,82;35,65
Nord Ovest;Liguria;GE;I225;11;79,38;53;27;27,74;198,12
Nord Ovest;Lombardia;PV;I230;3;6,5;1;1;2;13,5
Centro;Toscana;PI;I232;4;56;49,8;24,33;39,33;173,46
Sud;Campania;CE;I233;7;16,34;27,57;31,5;18,9;101,31
Sud;Campania;CE;I234;19,67;42,75;53;83,54;69,22;268,18
Nord Ovest;Lombardia;PV;I236;0;20;26,35;12,5;17,66;76,51
Nord Ovest;Lombardia;PV;I237;0;4,5;9;5;16,83;35,33
Sud;Molise;IS;I238;2;7;4;2;4;19
Isole;Sicilia;CT;I240;2;12,4;18;10;11,75;54,15
Nord Est;Veneto;VE;I242;5;64;48,25;44;54,58;215,83
Nord Ovest;Lombardia;LC;I243;0;3;3,25;3;2;11,25
Sud;Abruzzo;CH;I244;1;1;4;5;7;18
Sud;Campania;CE;I247;3;4;5;3;4;19
Nord Est;Friuli- Venezia Giulia;UD;I248;1;4;4;1;4;14
Nord Ovest;Piemonte;VB;I249;9,35;30,91;8,5;4,66;1;54,42
Centro;Marche;AN;I251;0;8;13,5;7,73;15,5;44,73
Sud;Campania;SA;I253;8,34;21,5;9;4,34;0,93;44,11
Isole;Sicilia;ME;I254;0;2;1,75;0;1,86;5,61
Centro;Lazio;RM;I255;52,75;199,03;109,83;54,59;35,5;451,7
Centro;Lazio;FR;I256;1;0;0;0;1,5;2,5
Nord Ovest;Piemonte;TO;I258;2;11;18,08;11,5;14,5;57,08
Nord Est;Veneto;VR;I259;5,92;35,5;37,59;21,8;35,56;136,37
Sud;Campania;SA;I260;1;0;2,67;0;0;3,67
Sud;Campania;CE;I261;7;7,5;8,38;13,5;18;54,38
Sud;Campania;NA;I262;15;27,79;46,09;36;18,33;143,21
Centro;Umbria;PG;I263;0;2;3;2;1;8
Sud;Campania;AV;I264;1;2,67;1,5;2,5;3;10,67
Centro;Lazio;FR;I265;0;2;0;1;0;3
Sud;Calabria;CZ;I266;11;26,44;8;5;2;52,44
Isole;Sardegna;CA;I271;0;0;0;0,97;0,89;1,86
Sud;Campania;CE;I273;2;0;1;1;5,5;9,5
Nord Ovest;Lombardia;LO;I274;11;71,67;70,17;17,11;27,27;197,22
Nord Est;Veneto;PD;I275;0,5;5;14;15,39;23,58;58,47
Nord Ovest;Lombardia;PV;I276;0;1;3;11;6;21
Sud;Campania;BN;I277;0;6;4,32;3,78;9;23,1
Sud;Campania;SA;I278;1;0;2;1;0;4
Sud;Campania;AV;I279;0;1;0;3;1;5
Sud;Campania;AV;I280;1;2;1,5;0;0;4,5
Sud;Campania;AV;I281;2,5;3,72;3;3,17;8,75;21,14
Sud;Molise;IS;I282;0;0;0;1;2;3
Isole;Sicilia;ME;I283;1,5;2;2;3,67;3;12,17
Centro;Lazio;RM;I284;2;24;12;3;12,33;53,33
Centro;Marche;MC;I286;0;1,5;1;0;2,5;5
Centro;Marche;PS;I287;0;4;8,8;9;14;35,8
Sud;Basilicata;PZ;I288;1;0;1;3;0;5
Sud;Molise;CB;I289;0;0;2;2;3;7
Isole;Sicilia;AG;I290;2;2;2;2;2;10
Isole;Sicilia;TP;I291;0;1;5,83;6;9;21,83
Nord Est;Veneto;VR;I292;1;9;8,25;3,5;9,78;31,53
Sud;Campania;NA;I293;11,67;44,36;71,77;43,83;12;183,63
Isole;Sardegna;CA;I294;15,5;42;23,8;16,31;19;116,61
Nord Ovest;Piemonte;TO;I296;0;15,5;20,5;11;12,06;59,06
Isole;Sardegna;OR;I298;0;0;1;0;2;3
Sud;Campania;NA;I300;4,47;12,13;6,17;16,56;8;47,33
Sud;Campania;AV;I301;0;2;5;1;1;9
Centro;Lazio;FR;I302;0;0;2;1;1;4
Nord Est;Emilia-Romagna;RN;I304;2;59,89;64,34;39,66;37,67;203,56
Sud;Basilicata;PZ;I305;7;11,67;10,25;8;3,5;40,42
Sud;Campania;CE;I306;7,25;15,13;54,77;29,91;15,11;122,17
Sud;Campania;SA;I307;1;1,33;0;7;16,6;25,93
Sud;Calabria;KR;I308;0;1;4,3;3,67;4;12,97
Sud;Calabria;CS;I309;1;3;3;1;4;12
Nord Est;Emilia-Romagna;FO;I310;1;13,99;13,33;6;10,5;44,82
Isole;Sicilia;ME;I311;17;26,67;22,66;16;12,5;94,83
Isole;Sardegna;SS;I312;55,5;92,91;47;20,33;14,33;230,07
Isole;Sicilia;CT;I314;2;11;8;8,83;19,93;49,76
Centro;Marche;AP;I315;0;0;1;2,33;7;10,33
Nord Ovest;Piemonte;CN;I316;1;6;10;2;15;34
Sud;Campania;SA;I317;9,3;18,74;6;16;15,17;65,21
Sud;Abruzzo;TE;I318;0;7,83;21,94;12,83;25,33;67,93
Nord Est;Veneto;PD;I319;0;4;9;6;3,5;22,5
Sud;Molise;CB;I320;3,3;2;3;3,3;2;13,6
Centro;Lazio;FR;I321;0;6,5;6,86;6;4,83;24,19
Sud;Calabria;CZ;I322;0;1;0;0;0;1
Centro;Marche;AP;I324;3;24;39,5;27,56;30,31;124,37
Sud;Abruzzo;AQ;I326;1;16,5;3;2,5;3;26
Nord Ovest;Piemonte;TO;I327;2,83;26,5;38,97;14,22;28,98;111,5
Isole;Sicilia;ME;I328;2;0;1;3;2,55;8,55
Isole;Sardegna;NU;I329;51,64;135,67;61,5;16;14;278,81
Sud;Puglia;BA;I330;35,14;49,43;63,75;60,5;51,08;259,9
Sud;Abruzzo;PE;I332;0;5,25;2;2;2;11,25
Sud;Calabria;RC;I333;7;6,99;1;3;4;21,99
Sud;Abruzzo;CH;I335;0;1;2;1;2;6
Sud;Abruzzo;AQ;I336;0;0;0;1;0;1
Nord Ovest;Piemonte;VC;I337;2;23;28,5;13,5;23,83;90,83
Centro;Lazio;LT;I339;3;8,5;9,52;4,33;20,86;46,21
Sud;Calabria;RC;I341;3;9,5;1;4;0;17,5
Nord Est;Emilia-Romagna;RE;I342;3;39,5;59,73;28,5;18,46;149,19
Centro;Marche;PS;I344;0;1;0;0,5;6;7,5
Nord Ovest;Liguria;GE;I346;1;27,5;36;9;10,5;84
Nord Est;Veneto;BL;I347;1,5;9,5;4;2,25;3,46;20,71
Sud;Abruzzo;TE;I348;0;2;7;9;12,37;30,37
Sud;Calabria;VV;I350;1;5;3;1;1;11
Centro;Lazio;FR;I351;0;3,75;2;0;2,75;8,5
Centro;Lazio;RM;I352;10,6;19,5;6,5;3;3;42,6
Nord Est;Veneto;VI;I353;3;11,67;11;6,5;18,5;50,67
Isole;Sicilia;AG;I356;2,5;3,04;7;3,5;2,3;18,34
Sud;Campania;AV;I357;0;1,67;5;2;5,25;13,92
Sud;Calabria;CS;I359;0;2,5;4,5;2;4;13
Sud;Abruzzo;AQ;I360;2,5;0;2;0;0;4,5
Nord Ovest;Lombardia;MI;I361;2;29;14;4;9,17;58,17
Nord Ovest;Lombardia;LO;I362;2;7;10,5;5;3,5;28
Nord Ovest;Liguria;SP;I363;9;50,75;32,5;18;6,83;117,08
Centro;Lazio;FR;I364;8;3;1;0;0,62;12,62
Nord Ovest;Liguria;IM;I365;13;48,56;3;2;0;66,56
Nord Ovest;Piemonte;CN;I367;1;3,33;3;5;13,66;25,99
Nord Ovest;Liguria;GE;I368;9;22,33;10,25;1;1;43,58
Isole;Sicilia;ME;I370;7;8,05;13;6,25;4;38,3
Sud;Calabria;RC;I371;1;2;1,66;1,15;1;6,81
Nord Ovest;Piemonte;CN;I372;0;0;2,67;2;5;9,67
Nord Est;Veneto;VE;I373;0,66;27,5;32,74;21;45,83;127,73
Isole;Sardegna;OR;I374;0;1;2;2;11;16
Nord Est;Veneto;PD;I375;0;0;3;2;9;14
Sud;Abruzzo;PE;I376;0;1;1;4;3,5;9,5
Sud;Campania;SA;I377;11;17,5;7;14;7;56,5
Centro;Umbria;TR;I381;3;2;5,5;3;10,5;24
Nord Est;Veneto;TV;I382;3;23,5;25,17;31,97;28,77;112,41
Isole;Sardegna;OR;I384;0;9;7;5,5;5;26,5
Sud;Calabria;CS;I388;2;2;1;3;6;14
Sud;Abruzzo;AQ;I389;3,67;5,67;2;1,17;1;13,51
Centro;Toscana;LI;I390;22,42;76,7;46,67;11,92;13,07;170,78
Sud;Campania;NA;I391;4;6;25;11;13;59
Nord Est;Veneto;BL;I392;6,5;25,17;32,59;6,5;4;74,76
Sud;Calabria;CZ;I393;0;1;3,83;2;4;10,83
Sud;Abruzzo;CH;I394;11;17,5;11,95;9;7,83;57,28
Sud;Puglia;BR;I396;5,75;34,64;51,42;48,57;32,83;173,21
Centro;Lazio;RM;I400;8,5;7;10,17;3;5,5;34,17
Nord Est;Veneto;VI;I401;1;7;6,5;7;22,26;43,76
Isole;Sardegna;CA;I402;2;7;5;6;13,67;33,67
Nord Est;Friuli- Venezia Giulia;PN;I403;5;34,5;79,06;34,25;58;210,81
Nord Est;Friuli- Venezia Giulia;UD;I405;0;0;4;1;5,5;10,5
Isole;Sicilia;TP;I407;15,33;56,16;17,55;12;12,38;113,42
Centro;Lazio;FR;I408;2;3;0;0;4,16;9,16
Nord Ovest;Lombardia;MI;I409;11;67,45;45,94;32,13;26,5;183,02
Sud;Campania;SA;I410;1;7;5;6;8;27
Nord Ovest;Lombardia;BS;I412;0,5;20;11;6,98;11;49,48
Nord Est;Veneto;VR;I414;7;21,33;21;7,83;6;63,16
Nord Ovest;Lombardia;MI;I415;7;24,5;28,5;8;7;75
Nord Ovest;Lombardia;PV;I416;0;1;0,5;0,25;0,25;2
Nord Est;Veneto;TV;I417;0;22;7;11;26,14;66,14
Nord Est;Veneto;PD;I418;1;18;37,72;36,07;61,06;153,85
Isole;Sicilia;ME;I420;2;3;5,5;8,11;6,8;25,41
Nord Est;Friuli- Venezia Giulia;UD;I421;7,35;42,81;18;5,5;8;81,66
Sud;Campania;SA;I422;10,33;27,73;26,25;6,81;4,75;75,87
Sud;Calabria;CS;I423;1;7;2,75;3;2;15,75
Centro;Lazio;RM;I424;3;4;0;1;0;8
Nord Est;Veneto;VI;I425;2;8;9,5;7;12,97;39,47
Sud;Basilicata;PZ;I426;0;3;2;2;3;10
Isole;Sardegna;CA;I428;1;2;5;4;11,33;23,33
Nord Ovest;Piemonte;AL;I429;0;2;3,67;0;1;6,67
Nord Est;Veneto;VI;I430;4;14;17;11,5;22,77;69,27
Nord Ovest;Piemonte;AL;I432;0;0,5;0;0;6,5;7
Nord Ovest;Lombardia;BS;I433;4;42,17;48,5;28,33;28;151
Nord Est;Emilia-Romagna;PC;I434;0;4;11;4;6;25
Nord Est;Veneto;TV;I435;0,5;5;9;2;13,17;29,67
Centro;Marche;MC;I436;8;23,06;13,89;16,33;9,66;70,94
Nord Ovest;Lombardia;BG;I437;9,09;44,5;22,5;18,5;14,11;108,7
Sud;Campania;SA;I438;37,99;55,3;72,74;73,25;24,22;263,5
Nord Ovest;Lombardia;VA;I441;43,3;239,69;143,57;91,25;79,51;597,32
Nord Ovest;Valle d'Aosta;AO;I442;18;18;17,66;6;5,17;64,83
Isole;Sardegna;CA;I443;1;6,33;13,17;10,41;19,94;50,85
Nord Est;Emilia-Romagna;FO;I444;1,5;14;6;2;5;28,5
Centro;Toscana;SI;I445;3,5;15,58;17,75;11,5;15;63,33
