Area;Regione;Provincia;2023_CodCom;NTN_2023_Uffici;NTN_2023_Negozi_Lab;NTN_2023_Depositi_Comm_Autorimesse;NTN_2023_TCO_B04;NTN_2023_TCO_D02;NTN_2023_TCO_D05;NTN_2023_TCO_D08;NTN_2023_PRO;NTN_2023_AGR
Nord Ovest;Piemonte;NO;F859;1;0;2,5;0;0;0;0;0;0
Nord Est;Veneto;VR;F861;4,83;16,42;55,89;0;0;0;0;5;3,01
Nord Ovest;Liguria;GE;F862;0;0;1;0;0;0;1;0;0
Nord Ovest;Piemonte;CN;F863;0;1;1;0;0;0;0;2;0
Nord Ovest;Lombardia;BG;F864;1,78;13,39;16,59;0;0;0;2;6,12;0
Centro;Lazio;RM;F865;0;1;8;0;0;0;0;0;0
Sud;Basilicata;PZ;F866;0;0;0,5;0;0;0;0;0;0
Isole;Sardegna;OR;F867;0;0,25;0;0;0;0;0;0;0
Centro;Lazio;VT;F868;1;1;24,51;0;2;0;1;6,2;0
Sud;Abruzzo;TE;F870;2;6;6,42;0;0;0;1;5;0
Centro;Lazio;RM;F871;0;0;1;0;0;0;0;0;0
Nord Est;Veneto;TV;F872;2;4;12,5;0;0;0;0;14;2
Nord Ovest;Lombardia;MI;F874;2;15;15,22;0;0;0;2;11,51;0
Centro;Lazio;RI;F876;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;CO;F877;0;0;8;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;F878;0;0;4,5;0;0;0;0;0;0
Centro;Lazio;RM;F880;4;27,25;39,38;0;0;0;1;2;1
Sud;Puglia;LE;F881;0;2,83;11,55;0;0;0;0;1;0
Nord Est;Emilia-Romagna;PR;F882;0;0;12,25;0;0;0;0;1;4
Nord Ovest;Piemonte;CN;F883;0;0;3;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;F884;0;2;9,6;0;0;0;0;0;0
Nord Ovest;Piemonte;NO;F886;0;0;1;0;0;0;0;0;0
Nord Ovest;Lombardia;LC;F887;0;1;8;0;0;0;0;2;0
Nord Ovest;Piemonte;TO;F889;2;23,5;21,6;0;0;0;2;15;0
Isole;Sicilia;CT;F890;0;2;8,63;0;0;0;0;0;0
Nord Ovest;Lombardia;PV;F891;0;0;1;0;0;0;0;0;0
Isole;Sicilia;EN;F892;0;4;15;0;0;0;0;0;4
Sud;Calabria;VV;F893;0;1;9;0;3;0;0;0;0
Nord Ovest;Piemonte;CN;F894;0;0;5;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;F895;0;0;6;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;F898;0;2;6,99;0;0;1;0;1;0
Isole;Sicilia;CL;F899;0;20,08;21,88;0;0;0;0;0;1
Isole;Sicilia;EN;F900;0;3;6;0;0;0;0;0;0
Isole;Sicilia;ME;F901;0;2,5;7,83;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;F902;3;7;12;0;0;0;0;1,22;1
Nord Est;Veneto;VE;F904;5,67;13;14,23;0;0;0;0;7;0
Nord Ovest;Piemonte;TO;F906;0;0;3;0;0;0;0;0;0
Sud;Calabria;CS;F907;0;0;2;0;0;0;0;0;0
Sud;Abruzzo;PE;F908;0;0;2;0;0;0;0;0;0
Sud;Calabria;CZ;F910;0;3;8,5;0;0;0;1;0;0
Centro;Umbria;PG;F911;0;2;20;0;0;0;0;3;0
Sud;Campania;SA;F912;9,34;29,66;44,87;0;0;0;3;2;0
Sud;Campania;SA;F913;4;12,16;18,44;0;0;0;1;2;0
Nord Est;Emilia-Romagna;PR;F914;5;1,01;37,89;0;0;0;1;10,08;12,27
Sud;Puglia;BA;F915;1;10;33,6;0;0;0;0;5;5
Sud;Puglia;LE;F916;0;0;8,78;0;0;0;0;0;0
Sud;Basilicata;PZ;F917;0;0;0,39;0;0;0;0;0;0
Nord Est;Veneto;VR;F918;7;7;21,5;0;0;0;2;10;3
Nord Est;Veneto;VR;F921;0;2;7,52;0;1;0;0;3;0
Nord Est;Veneto;VI;F922;0;0;2;0;0;0;0;0;0
Sud;Puglia;BA;F923;0;11;41,9;0;0;0;0;3,77;0
Sud;Campania;NA;F924;26;29,62;50,39;0;0;0;25;15;0
Nord Ovest;Piemonte;TO;F925;0;3;11,28;0;0;0;0;0;0
Nord Ovest;Liguria;SV;F926;0;1;3,14;0;1;0;0;0;0
Nord Ovest;Piemonte;TO;F927;0;0;0;0;0;0;0;0;0
Nord Est;Emilia-Romagna;MO;F930;3;12;20,55;0;0;0;3;11,5;10,5
Nord Ovest;Piemonte;TO;F931;0;5;17,33;0;0;0;1;7;1
Nord Ovest;Piemonte;VB;F932;0;0;0,71;0;0;0;0;0;0
Isole;Sardegna;NU;F933;0;0;0,78;0;0;0;0;0;1
Isole;Sardegna;OR;F934;0;1;2;0;0;0;0;0;3
Centro;Umbria;PG;F935;2;3;6,67;0;0;0;0;0;0
Centro;Lazio;LT;F937;0;1;8,5;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;F939;0;0;1,5;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;F941;1;3;1;0;0;0;0;1,02;0
Sud;Abruzzo;TE;F942;0;4;12,18;0;0;1;3;3;0
Isole;Sicilia;SR;F943;3,17;9;52,04;0;0;0;0;2;12
Nord Ovest;Lombardia;MI;F944;3;11,5;31,97;0;0;0;2;7;0
Nord Ovest;Piemonte;TO;F948;0;0;3;0;0;0;0;0;0
Isole;Sicilia;ME;F951;0;1;1;0;0;0;0;0;0
Nord Ovest;Piemonte;NO;F952;43,14;73,5;92,27;0;0;1;6;11;1
Nord Ovest;Lombardia;MI;F955;2;27,5;17,87;0;0;0;3;6;0
Nord Ovest;Lombardia;SO;F956;0;3;6;0;0;0;0;0;0
Nord Est;Veneto;VI;F957;1;2,33;6,33;0;0;0;4;2;0
Nord Ovest;Lombardia;CO;F958;0;1,5;7,5;0;0;0;0;7,03;0
Nord Est;Emilia-Romagna;RE;F960;1,11;10;9;0;0;0;0;10,25;1
Nord Ovest;Piemonte;CN;F961;0;1;1;0;0;0;0;0;0
Nord Est;Veneto;PD;F962;7,66;14;5,25;0;0;0;2;1;0
Nord Est;Veneto;VE;F963;2;8;12,33;0;0;0;1;10;1
Nord Est;Veneto;VI;F964;2;7,5;13,78;0;1;0;4;4;0
Nord Ovest;Piemonte;AL;F965;6,5;30;22;0;1;0;3;19;0
Nord Est;Emilia-Romagna;MO;F966;4;9,06;12,12;0;0;0;0;15;2
Sud;Campania;SA;F967;0;0,5;0;0;0;0;0,5;0;0
Nord Ovest;Lombardia;MI;F968;0;3;1;0;0;0;0;0;0
Sud;Puglia;LE;F970;0;0;5,5;0;0;0;0;1;0
Nord Ovest;Piemonte;CN;F972;0;0;1;0;0;0;0;0;0
Isole;Sardegna;OR;F974;0;0;0;0;0;0;0;0;0
Isole;Sardegna;SS;F975;0;0;4,84;0;0;0;0;0;1
Isole;Sardegna;SS;F976;0;0;1,66;0;0;0;0;1;0
Isole;Sardegna;SS;F977;0;1;5;0;0;0;0;1;8
Centro;Marche;AN;F978;0;1,03;5,12;0;0;0;0;0,03;0
Isole;Sardegna;NU;F979;6,06;24,24;24,58;0;0;0;1;2;1,89
Isole;Sardegna;OR;F980;1;1;1;0;0;0;0;0;0
Isole;Sardegna;NU;F981;0;0;0;0;0;0;0;1;0
Isole;Sardegna;NU;F982;0;1;0;0;0;0;0;0;0
Isole;Sardegna;CA;F983;0;5;0;0;0;1;0;1;0
Isole;Sardegna;OR;F985;0;0;0;0;0;0;0;0;1
Isole;Sardegna;NU;F986;0;0;0;0;0;0;0;0;0
Nord Ovest;Valle d'Aosta;AO;F987;0;1;8,1;0;0;0;1;0;0
Sud;Campania;AV;F988;0;1,16;5;0;0;0;0;1;0
Nord Ovest;Lombardia;BS;F989;1;3;10,5;0;0;0;0;1;0
Nord Ovest;Lombardia;BS;F990;1;1,8;4,5;0;0;0;0;12,95;0
Isole;Sardegna;CA;F991;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;F992;0;4;6;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;F993;0;0;10,25;0;0;0;0;0;0
Nord Est;Veneto;RO;F994;10;12;7,5;0;0;0;0;6;2
Nord Ovest;Piemonte;AL;F995;0;2;4;0;0;0;1;7;0
Sud;Abruzzo;AQ;F996;0;0;4;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;F997;0;1;4;0;0;0;0;0;1
Nord Ovest;Piemonte;AL;F998;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;TV;F999;12;23;16,75;0;0;0;2;18;4
Nord Ovest;Lombardia;BS;G001;0;2;10;0;0;0;0;2;0
Sud;Abruzzo;AQ;G002;0;0;0;0;0;0;0;1;0
Centro;Marche;AN;G003;0;0;7,34;0;0;0;0;0;0
Nord Ovest;Lombardia;CR;G004;1,67;2;3,17;0;0;0;0;7,08;0
Centro;Marche;AP;G005;0;4;11;0;0;0;0;0;0,5
Nord Ovest;Lombardia;BS;G006;0;2;8,5;0;0;0;0;2;4
Nord Ovest;Piemonte;VB;G007;0;0;1;0;0;0;0;0;0
Nord Ovest;Lombardia;VA;G008;0;4;8;0;0;0;1;2;0
Nord Ovest;Lombardia;LC;G009;1;12,07;11;0;0;0;0;3,1;0
Nord Ovest;Piemonte;TO;G010;0;0;2,83;0;0;0;0;3;0
Sud;Campania;SA;G011;0;0;4;0;0;0;0;0;1
Nord Ovest;Valle d'Aosta;AO;G012;0;0;0;0;0;0;0;0;0
Isole;Sardegna;SS;G015;49;100,83;76,76;0;4,03;0;17;23;2
Nord Ovest;Piemonte;VC;G016;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;VC;G018;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;NO;G019;0;7;21,29;0;0;0;3;10;0
Nord Ovest;Piemonte;NO;G020;0;0;4;0;0;0;0;1;0
Nord Ovest;Lombardia;PV;G021;0;0;8;0;0;0;0;0;0
Centro;Lazio;RM;G022;0;4;8;0;0;0;0;4;0
Sud;Campania;SA;G023;0;5,5;7,73;0;0;0;0;1;0
Nord Ovest;Lombardia;CO;G025;2;9;24,5;0;0;0;4;6,09;0
Nord Ovest;Lombardia;LC;G026;0;2,33;11,82;0;0;0;0,75;4,03;0
Nord Ovest;Lombardia;VA;G028;1;5;11;0;0;0;2;8,19;1
Nord Ovest;Lombardia;LC;G030;1;5;6,33;0;0;0;1;4,5;0
Isole;Sardegna;NU;G031;0,5;0,5;8;0;0;0;0;1;0
Nord Ovest;Lombardia;PV;G032;0;0;1,5;0;0;0;0;0;0
Sud;Calabria;CZ;G034;0;0;3;0;0;0;0;0;0
Isole;Sicilia;ME;G036;0;3;2,67;0;0;0;0;0;0
Sud;Basilicata;MT;G037;0;0;0;0;0;0;0;0;0
Sud;Campania;SA;G039;0;1;9;0;0;0;1;1;0
Nord Ovest;Lombardia;LC;G040;0;1;2,5;0;0;0;0;0;0
Nord Ovest;Liguria;IM;G041;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;G042;0;0;2;0;0;0;0;0;0
Isole;Sardegna;OR;G043;0;0;1;0;0;0;0;0;0
Isole;Sardegna;NU;G044;0;1;0;0;0;0;0;1;0
Nord Ovest;Valle d'Aosta;AO;G045;0;0;3,5;0;0;0;0;0;0
Isole;Sardegna;SS;G046;0;0;4;0;0;0;0;0;1
Nord Ovest;Lombardia;CR;G047;0;1;2;0;0;0;0;0;1
Nord Ovest;Piemonte;AT;G048;0;0;4;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;G049;0;0;1,33;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;G050;0;0;5,12;0;0;0;0;0;0,5
Nord Ovest;Lombardia;BG;G054;0;0;1;0;0;0;0;0;0
Nord Ovest;Lombardia;CO;G056;1;0;2;0;0;0;1;1;0
Isole;Sardegna;NU;G058;0;0;2;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;G061;2;0;8;0;0;0;0;1,18;0
Nord Ovest;Piemonte;VB;G062;1;17,06;25,76;0;0;0;0;5;0
Sud;Campania;SA;G063;0;0;2;0;0;0;0;0;0
Isole;Sardegna;NU;G064;0;0;0;0;0;0;0;1;0
Centro;Lazio;VT;G065;0;0;4;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;G066;0;0;1;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;G068;0;0;2;0;0;0;0;0,18;0
Isole;Sardegna;NU;G070;0;0;0;0;0;0;0;0;0
Isole;Sardegna;NU;G071;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;G074;0;0;1;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;G075;1;6;2,17;0;0;0;0;5,61;0
Nord Ovest;Liguria;SV;G076;0;0;1;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;G078;3;13;3,65;0;1;0;0;7;0
Sud;Abruzzo;AQ;G079;0;0;4,67;0;0;0;0;0;0
Nord Est;Veneto;VR;G080;2;7,17;21,79;0;0;0;4,5;14;1,5
Sud;Basilicata;PZ;G081;0;2;13,33;0;0;0;0;0;0
Sud;Calabria;RC;G082;0;0,29;3,32;0;0;0;0;0;0
Isole;Sardegna;NU;G084;0;0;1,85;0;0;0;0;0;2
Sud;Molise;CB;G086;0;1;1,5;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;G087;4;12;17,05;0;0;0;3,5;15;1
Centro;Toscana;GR;G088;3,67;17,5;15,5;0;1;1;1;1;4
Centro;Toscana;PI;G090;0;0;2;0;0;0;0;0;0
Nord Ovest;Liguria;GE;G093;0;0;1,14;0;0;0;0;0;0
Nord Est;Veneto;VI;G095;0;0,08;8,5;0;0;0;0;3;2
Nord Ovest;Lombardia;LO;G096;0;0,5;3,75;0;0;0;0;1;0
Isole;Sardegna;NU;G097;0;1,5;0;0;0;0;0;0;0
Sud;Puglia;BR;G098;0;6;19,72;0;0;0;1;1;0
Sud;Abruzzo;AQ;G102;0;0;2,38;0;0;0;0;0;0
Nord Ovest;Lombardia;VA;G103;0;5,33;17,52;0;0;0;1;11,29;0
Nord Ovest;Lombardia;VA;G105;0;0;2,5;0;0;0;0;0;0
Nord Ovest;Lombardia;LO;G107;1;0,42;4,21;0;0;0;1;2;0
Nord Ovest;Lombardia;BG;G108;0;1;1;0;0;0;0;3;0
Nord Ovest;Piemonte;TO;G109;0;0;4;0;0;0;0;0;0
Sud;Calabria;CS;G110;0;0;1;0;0;0;0;0;0
Centro;Lazio;VT;G111;0;0;4,22;0;0;0;1;0;0
Isole;Sardegna;OR;G113;14,04;30;23,13;0;0;0;5;8,5;0
Nord Ovest;Piemonte;CN;G114;0;3;17,5;0;0;0;0;1;0
Nord Est;Veneto;TV;G115;0;4;4,49;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;G116;0;4;5,09;0;0;0;0;0,03;0
Nord Ovest;Piemonte;VB;G117;0;0;5,67;0;0;0;0;4;0
Nord Ovest;Lombardia;BG;G118;0;0;6;0;0;0;0;0;0
Isole;Sardegna;NU;G119;0;3;0,61;0;1;0;1;9;0
Isole;Sardegna;NU;G120;0;1;5;0;0;0;0;0;0
Sud;Campania;SA;G121;0;0;0;0;0;0;0;0;0
Isole;Sardegna;NU;G122;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;TV;G123;1;2;5;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;G124;0;0;1,25;0;0;0;0;0;0
Sud;Puglia;FG;G125;0;2;7;0;0;0;0;0;0
Nord Ovest;Lombardia;CO;G126;0;0;1,5;0;0;0;0;2,04;0
Sud;Abruzzo;CH;G128;0;1;5,5;0;0;0;0;0;0
Sud;Calabria;CS;G129;0;0;2;0;0;0;0;0;0
Sud;Campania;CE;G130;13;13;30,6;0;0;0;1;2;0
Sud;Puglia;FG;G131;1;8,35;22,42;0;0;0;3;0;1
Isole;Sardegna;CA;G133;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;NO;G134;0;3;1;0;0;0;0;0;0
Centro;Lazio;VT;G135;2;6;26,71;0;0;0;0;1;0
Sud;Puglia;LE;G136;0;1;6;0;0;0;0;0;0
Centro;Marche;AP;G137;0;1;6,5;0;0;0;0;0;0
Centro;Toscana;AR;G139;0;0;1;0;0;0;0;0;0
Sud;Abruzzo;CH;G141;3;14;40,53;0;0;0;0;6;0
Sud;Abruzzo;AQ;G142;0;0;0;0;0;0;0;0;0
Nord Ovest;Liguria;SP;G143;2;5,75;5,58;0;0;0;1,9;6,7;0
Nord Ovest;Liguria;SV;G144;0;0;2;0;0;0;0;0;0
Sud;Abruzzo;AQ;G145;0;0,5;2;0;0;0;0;0;0
Isole;Sardegna;NU;G146;0;0;1;0;0;0;0;0;0
Isole;Sardegna;NU;G147;0;1;0;0;0;0;0;0;0
Centro;Umbria;TR;G148;8;25;59,24;0;3;0;1;8;3
Nord Ovest;Lombardia;BS;G149;3;5;12,29;0;0;0;2;7;3,94
Nord Ovest;Lombardia;BS;G150;0;10;0;0;0;0;4;0,96;0
Nord Ovest;Piemonte;TO;G151;0;0;2,5;0;0;0;0;2;0
Nord Ovest;Piemonte;TO;G152;1;0;5;0;0;0;0;0;0
Isole;Sardegna;SS;G153;0;1;4,5;0;0;0;0;0;4,99
Isole;Sardegna;NU;G154;0;0;0;0;0;0;0;1;0
Nord Ovest;Liguria;SV;G155;0;0;4;0;0;0;1;0;0
Isole;Sardegna;SS;G156;0;0;5,5;0;0;0;0;0;0
Centro;Marche;AN;G157;5,5;29,14;74,45;0;0;0;9;13,04;5,5
Isole;Sardegna;NU;G158;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;G159;0;0;3,75;0;0;0;1;4;0
Nord Ovest;Lombardia;BG;G160;0;7;14,14;0;0;0;0;12,05;0
Nord Ovest;Lombardia;LC;G161;0;5;3,5;0;0;0;3;5;0
Nord Est;Friuli- Venezia Giulia;UD;G163;0;0;3;0;0;0;0;0;0
Nord Ovest;Liguria;IM;G164;0;7;7,5;0;0;0;0;0,02;0
Sud;Campania;AV;G165;0;0;1;0;0;0;0;3;0
Nord Ovest;Lombardia;LO;G166;0;0;1;0;0;0;0;2;0
Nord Est;Veneto;PD;G167;0;0;10,77;0;1;0;3;0;2
Nord Est;Veneto;BL;G169;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;G170;4;12;18,15;0;0;0;1;16,04;0
Nord Ovest;Lombardia;LO;G171;0;0;2;0;0;0;0;0;2
Isole;Sardegna;SS;G178;0;0;3,83;0;0;0;0;0;1
Nord Ovest;Lombardia;BS;G179;0;0;5,83;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;G181;0;2;3;0;0;0;0;1;0
Nord Ovest;Piemonte;CN;G183;0;0;1;0;0;0;0;0;0
Nord Est;Emilia-Romagna;FE;G184;0;4;13,3;0;1;0;0;5;6,17
Nord Ovest;Lombardia;CR;G185;1;1;2;0;0;0;0;3;0
Nord Ovest;Lombardia;MN;G186;0;10,5;17;0;0;0;0;4,01;0
Sud;Puglia;BR;G187;4,04;41,88;77,89;0;5,17;1;3;4;2
Sud;Puglia;LE;G188;0;4,22;4,77;0;0;0;0;0,04;0
Centro;Umbria;TR;G189;0;1;8,16;0;0;0;0;0;0
Sud;Campania;NA;G190;2;6,5;33,23;0;0;0;3;6;0
Isole;Sardegna;NU;G191;0;0;4;0;0;0;0;0;1
Sud;Campania;SA;G192;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;G193;0;0;2;0;0;0;0;0;0
Nord Ovest;Lombardia;PV;G194;0;0;0;0;0;0;1;0;3
Nord Est;Emilia-Romagna;PC;G195;0;1;4,89;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;G196;1;0;13;0;0;0;0,01;1,02;0
Nord Ovest;Piemonte;AL;G197;0;4;17,5;0;0;0;0;7,58;0
Nord Est;Friuli- Venezia Giulia;UD;G198;0;0;5,17;0;0;0;0;0;0,25
Nord Ovest;Piemonte;AL;G199;0;0;1;0;0;0;0;0;1
Sud;Abruzzo;AQ;G200;0;2;2,73;0;0;0;0;0;0
Isole;Sardegna;NU;G201;0;1;0;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;G202;0;1;14,33;0;0;0;0;1;0
Isole;Sardegna;SS;G203;0;3,67;7,8;0;0;0;0;0;5
Nord Ovest;Piemonte;AL;G204;0;0;2;0;0;0;0;0;1
Nord Est;Emilia-Romagna;BO;G205;3;15;11,17;0;0;0;1;11;1
Nord Ovest;Lombardia;MI;G206;0;1;0,83;0;0;0;0;2;0
Isole;Sardegna;CA;G207;1;0;1;0;0;0;0;1;0
Isole;Sicilia;TP;G208;0;4;12,58;0;0;0;1;2;0
Isole;Sicilia;ME;G209;1;3;2,1;0;0;0;0;7;0
Sud;Abruzzo;AQ;G210;0;0;3,75;0;0;0;0;0;0
Isole;Sicilia;SR;G211;0;14,49;44;0;0;0;0;3;0
Centro;Umbria;PG;G212;0;0;3;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;G213;4;6,5;15,58;0;0,19;0;0,61;4,64;0
Nord Ovest;Piemonte;AL;G215;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;G217;1;1;6;0;0;0;0;2;0,67
Nord Ovest;Lombardia;LC;G218;2;2;6,83;0;1;0;0;2;0
Nord Ovest;Lombardia;MI;G220;8,75;35;53,93;0;0;0;3;15,03;0
Nord Ovest;Lombardia;CR;G222;0;1;4;0;0;0;0;3;1
Nord Ovest;Lombardia;LC;G223;4;4;10,5;0;0;0;0;5,18;0
Nord Est;Veneto;PD;G224;193,36;215,13;123,2;0;3;2;34,24;23,76;1
Isole;Sardegna;SS;G225;0;0;1;0;0;0;0;0;0
Sud;Campania;SA;G226;0;0,5;10;0;0;0;0;0,66;1
Sud;Campania;BN;G227;0;3;14,5;0;0;0;0;1;0
Nord Ovest;Piemonte;CN;G228;0;0;11;0;0;0;0;0,03;0
Nord Est;Veneto;TV;G229;0;9,22;29,71;0;0;0;3;12;1
Sud;Campania;SA;G230;3;20,84;52,26;0;0;0;0;5;0
Centro;Lazio;RI;G232;0;0;1;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;G233;0;3;1,33;0;0;0;0;0;0
Isole;Sicilia;ME;G234;0;1;1,75;0;0;0;0;0;0
Sud;Abruzzo;CH;G237;0;0;8,25;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;G238;0;1;3,34;0;0;0;0;1;0
Nord Ovest;Piemonte;CN;G240;0;0;8;0;0;0;0;0;0
Nord Ovest;Lombardia;LC;G241;0;1;3,5;0;0;0;0;0;0
Sud;Campania;AV;G242;0;0;4,83;0;0;0;0;0;0
Sud;Campania;BN;G243;0;0;2;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;G247;0;0;1;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;G248;0;4;6;0;0;0;0;3;0
Nord Ovest;Lombardia;BG;G249;1;3;8,79;0;0;0;0;1;0
Nord Est;Emilia-Romagna;MO;G250;0;0;9,84;0;0;0;0;1;0
Sud;Puglia;TA;G251;1;6;7,08;0;0;0;0;0;1
Sud;Puglia;TA;G252;0;6,17;24,51;0;1;0;0;2;0
Isole;Sicilia;CT;G253;0;6;20,49;0;0;0;0;0;2
Centro;Toscana;PI;G254;2;5;31;0;0;0;0;3;0
Nord Est;Emilia-Romagna;PR;G255;0;1;3;0;0;0;0;0;0
Sud;Molise;CB;G257;0;1;4;0;0;0;0;1;0
Isole;Sardegna;SS;G258;8;8,22;10;0;0;0;1;0;0
Nord Ovest;Lombardia;BG;G259;0;1;15;0;0;0;0;2;0
Nord Ovest;Lombardia;CR;G260;0;0;2;0;0;0;0;1;0
Sud;Basilicata;PZ;G261;0;0,13;9,67;1;0;0;0;1;0
Nord Ovest;Piemonte;TO;G262;0;0;6;0;0;0;0;0;0
Isole;Sicilia;PA;G263;0;0;10;0;0;0;0;1;0
Nord Ovest;Lombardia;BS;G264;2;8,37;26;0;1;0;2;13;0
Nord Ovest;Piemonte;VC;G266;0;0;6;0;0;0;0;0;0
Isole;Sicilia;SR;G267;3;7;18,5;0;0;0;0,19;4;2
Nord Est;Friuli- Venezia Giulia;UD;G268;0;0;1;0;0;0;0;1;3
Centro;Toscana;FI;G270;1;1;2;0;0;0;0;0;0
Sud;Abruzzo;CH;G271;0;1;2;0;0;0;0;0;0
Sud;Calabria;CZ;G272;0;0;1,67;0;0;0;0;0;0
Isole;Sicilia;PA;G273;200,67;514,7;382,32;1;5;4;15;22,3;0
Centro;Lazio;RM;G274;3;18,33;53,53;0;0;0;2;2;0
Nord Ovest;Lombardia;PV;G275;1;3;3;0;0;0;0;3;0
Centro;Lazio;FR;G276;0;5;5;0;0;0;0;11;0
Sud;Calabria;RC;G277;0;0;1;0;0;0;0;1;0
Sud;Calabria;KR;G278;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;VB;G280;0;0;1;0;0;0;0;0;0
Nord Ovest;Liguria;SV;G281;0;0;1;0;0;0;0;0;0
Isole;Sicilia;AG;G282;0;6,5;43,27;0;0;0;0;0;0
Sud;Campania;NA;G283;1;5;20,63;0;0;0;0;7;0
Nord Est;Friuli- Venezia Giulia;UD;G284;10;6;3,26;0;0;0;1;1;0
Sud;Puglia;LE;G285;1;0;1;0;0;0;0;0;0
Isole;Sardegna;OR;G286;0;0;0;0;0;0;0;0;0
Isole;Sardegna;CA;G287;0;0;3,5;0;0;0;0;1;0
Sud;Calabria;RC;G288;0;11,67;9,1;0;0;0;0;0;0
Centro;Marche;AP;G289;0;0;0;0;0;0;0;0;0
Sud;Abruzzo;CH;G290;0;0;3;0;0;0;0;0;0
Sud;Puglia;BA;G291;1,01;13,66;30,17;0;0;0;1;3;1
Sud;Campania;SA;G292;2;5;7,25;0;0;0;1;2;0
Centro;Lazio;RM;G293;1;7,5;31,35;0;0;0;0;2;0
Sud;Abruzzo;CH;G294;0;1;2;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;G295;5;2;11,74;0;0;0;1;5,18;1,22
Nord Est;Veneto;VR;G297;0;1;3,3;0;0;0;0;2;2
Sud;Calabria;CS;G298;0;0;3;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;G300;0;1;4,19;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;G302;0;1;4,5;0;0;0;0;0;2,5
Nord Ovest;Piemonte;TO;G303;0;0;2,33;0;0;0;0;1;0
Nord Ovest;Lombardia;PV;G304;0;0;1;0;0;0;0;0;0
Nord Ovest;Lombardia;CR;G306;2;11;9,14;0;0;0;1;0;0
Sud;Calabria;CS;G307;0;0;1;0;0;0;0;0;0
Centro;Umbria;PG;G308;1;7;13,1;0;0;0;0;1;0
Sud;Campania;NA;G309;1;9,38;32,02;0;0;0;1;1;0
Sud;Campania;BN;G311;0;1;1;0;0;0;0;0;0
Sud;Puglia;FG;G312;1;1;6;0;0;0;0;0;0
Isole;Sicilia;TP;G315;1;8,08;13,33;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;G316;1;8;1;0;0;0;0;0;0
Sud;Calabria;CS;G317;1;15,5;14,07;0;0;0;0;1;0
Sud;Campania;BN;G318;0;4;5,33;0;0;0;0;0;0
Isole;Sicilia;TP;G319;0;3;22,82;0;0;0;0;0;0
Sud;Calabria;CS;G320;0;0;1;0;0;0;0;0;0
Nord Est;Veneto;RO;G323;0;0,63;0;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;G324;2;15,22;26,08;0;1;1;0;7,97;0
Sud;Puglia;LE;G325;0;3;16,17;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;G327;1,5;7;11;0;0;0;0;5,22;0
Nord Ovest;Piemonte;TO;G330;0;0;1;0;0;0;0;0;0
Sud;Calabria;CS;G331;0;0;1;0;0;0;0;0;0
